Time,ecart
0,0
4e-006,0
8e-006,0
1e-005,0
1.2e-005,0
1.6e-005,0
2e-005,0
2.4e-005,0
2.8e-005,0
3e-005,0
3.2e-005,0
3.6e-005,0
4e-005,0
4.4e-005,0
4.8e-005,0
5e-005,0
5.2e-005,0
5.6e-005,0
6e-005,0
6.4e-005,0
6.8e-005,0
7e-005,0
7.2e-005,0
7.6e-005,0
8e-005,0
8.4e-005,0
8.8e-005,0
9e-005,0
9.2e-005,0
9.6e-005,0
0.0001,0
0.000104,0
0.000108,0
0.00011,0
0.000112,0
0.000116,0
0.00012,0
0.000124,0
0.000128,0
0.00013,0
0.000132,0
0.000136,0
0.00014,0
0.000144,0
0.000148,0
0.00015,0
0.000152,0
0.000156,0
0.00016,0
0.000164,0
0.000168,0
0.00017,0
0.000172,0
0.000176,0
0.00018,0
0.000184,0
0.000188,0
0.00019,0
0.000192,0
0.000196,0
0.0002,0
0.000204,0
0.000208,0
0.00021,0
0.000212,0
0.000216,0
0.00022,0
0.000224,0
0.000228,0
0.00023,0
0.000232,0
0.000236,0
0.00024,0
0.000244,0
0.000248,0
0.00025,0
0.000252,0
0.000256,0
0.00026,0
0.000264,0
0.000268,0
0.00027,0
0.000272,0
0.000276,0
0.00028,0
0.000284,0
0.000288,0
0.00029,0
0.000292,0
0.000296,0
0.0003,0
0.000304,0
0.000308,0
0.00031,0
0.000312,0
0.000316,0
0.00032,0
0.000324,0
0.000328,0
0.00033,0
0.000332,0
0.000336,0
0.00034,0
0.000344,0
0.000348,0
0.00035,0
0.000352,0
0.000356,0
0.00036,0
0.000364,0
0.000368,0
0.00037,0
0.000372,0
0.000376,0
0.00038,0
0.000384,0
0.000388,0
0.00039,0
0.000392,0
0.000396,0
0.0004,0
0.000404,0
0.000408,0
0.00041,0
0.000412,0
0.000416,0
0.00042,0
0.000424,0
0.000428,0
0.00043,0
0.000432,0
0.000436,0
0.00044,0
0.000444,0
0.000448,0
0.00045,0
0.000452,0
0.000456,0
0.00046,0
0.000464,0
0.000468,0
0.00047,0
0.000472,0
0.000476,0
0.00048,0
0.000484,0
0.000488,0
0.00049,0
0.000492,0
0.000496,0
0.0005,0
0.000504,0
0.000508,0
0.00051,0
0.000512,0
0.000516,0
0.00052,0
0.000524,0
0.000528,0
0.00053,0
0.000532,0
0.000536,0
0.00054,0
0.000544,0
0.000548,0
0.00055,0
0.000552,0
0.000556,0
0.00056,0
0.000564,0
0.000568,0
0.00057,0
0.000572,0
0.000576,0
0.00058,0
0.000584,0
0.000588,0
0.00059,0
0.000592,0
0.000596,0
0.0006,0
0.000604,0
0.000608,0
0.00061,0
0.000612,0
0.000616,0
0.00062,0
0.000624,0
0.000628,0
0.00063,0
0.000632,0
0.000636,0
0.00064,0
0.000644,0
0.000648,0
0.00065,0
0.000652,0
0.000656,0
0.00066,0
0.000664,0
0.000668,0
0.00067,0
0.000672,0
0.000676,0
0.00068,0
0.000684,0
0.000688,0
0.00069,0
0.000692,0
0.000696,0
0.0007,0
0.000704,0
0.000708,0
0.00071,0
0.000712,0
0.000716,0
0.00072,0
0.000724,0
0.000728,0
0.00073,0
0.000732,0
0.000736,0
0.00074,0
0.000744,0
0.000748,0
0.00075,0
0.000752,0
0.000756,0
0.00076,0
0.000764,0
0.000768,0
0.00077,0
0.000772,0
0.000776,0
0.00078,0
0.000784,0
0.000788,0
0.00079,0
0.000792,0
0.000796,0
0.0008,0
0.000804,0
0.000808,0
0.00081,0
0.000812,0
0.000816,0
0.00082,0
0.000824,0
0.000828,0
0.00083,0
0.000832,0
0.000836,0
0.00084,0
0.000844,0
0.000848,0
0.00085,0
0.000852,0
0.000856,0
0.00086,0
0.000864,0
0.000868,0
0.00087,0
0.000872,0
0.000876,0
0.00088,0
0.000884,0
0.000888,0
0.00089,0
0.000892,0
0.000896,0
0.0009,0
0.000904,0
0.000908,0
0.00091,0
0.000912,0
0.000916,0
0.00092,0
0.000924,0
0.000928,0
0.00093,0
0.000932,0
0.000936,0
0.00094,0
0.000944,0
0.000948,0
0.00095,0
0.000952,0
0.000956,0
0.00096,0
0.000964,0
0.000968,0
0.00097,0
0.000972,0
0.000976,0
0.00098,0
0.000984,0
0.000988,0
0.00099,0
0.000992,0
0.000996,0
0.001,0
0.001004,0
0.001008,0
0.00101,0
0.001012,0
0.001016,0
0.00102,0
0.001024,0
0.001028,0
0.00103,0
0.001032,0
0.001036,0
0.00104,0
0.001044,0
0.001048,0
0.00105,0
0.001052,0
0.001056,0
0.00106,0
0.001064,0
0.001068,0
0.00107,0
0.001072,0
0.001076,0
0.00108,0
0.001084,0
0.001088,0
0.00109,0
0.001092,0
0.001096,0
0.0011,0
0.001104,0
0.001108,0
0.00111,0
0.001112,0
0.001116,0
0.00112,0
0.001124,0
0.001128,0
0.00113,0
0.001132,0
0.001136,0
0.00114,0
0.001144,0
0.001148,0
0.00115,0
0.001152,0
0.001156,0
0.00116,0
0.001164,0
0.001168,0
0.00117,0
0.001172,0
0.001176,0
0.00118,0
0.001184,0
0.001188,0
0.00119,0
0.001192,0
0.001196,0
0.0012,0
0.001204,0
0.001208,0
0.00121,0
0.001212,0
0.001216,0
0.00122,0
0.001224,0
0.001228,0
0.00123,0
0.001232,0
0.001236,0
0.00124,-5.24046e-009
0.001244,-3.77543e-008
0.001248,-9.00259e-008
0.001248,-9.00259e-008
0.00125,-1.19968e-007
0.001252,-1.53341e-007
0.001256,-2.32353e-007
0.00126,-3.18576e-007
0.001264,-4.21249e-007
0.001264,-4.21249e-007
0.001268,-5.26638e-007
0.00127,-5.75201e-007
0.001272,-6.22298e-007
0.001276,-7.19383e-007
0.001276,-7.19383e-007
0.00128,-8.16854e-007
0.00128,-8.16854e-007
0.001284,-9.29663e-007
0.001288,-1.04763e-006
0.00129,-1.10634e-006
0.001292,-1.16692e-006
0.001296,-1.29934e-006
0.001296,-1.29934e-006
0.0013,-1.44404e-006
0.001304,-1.60974e-006
0.001308,-1.78533e-006
0.00131,-1.87295e-006
0.001312,-1.96114e-006
0.001316,-2.14207e-006
0.00132,-2.32296e-006
0.001324,-2.50764e-006
0.001328,-2.68452e-006
0.00133,-2.76471e-006
0.001332,-2.83991e-006
0.001332,-2.83991e-006
0.001336,-2.97768e-006
0.00134,-3.08624e-006
0.001344,-3.16731e-006
0.001348,-3.20986e-006
0.00135,-3.21258e-006
0.001352,-3.20334e-006
0.001352,-3.20334e-006
0.001356,-3.16339e-006
0.00136,-3.12057e-006
0.001364,-3.10366e-006
0.001368,-3.10755e-006
0.00137,-3.11201e-006
0.001372,-3.11686e-006
0.001376,-3.12434e-006
0.00138,-3.11717e-006
0.001384,-3.08879e-006
0.001388,-3.04049e-006
0.00139,-3.01039e-006
0.001392,-2.97824e-006
0.001396,-2.91282e-006
0.0014,-2.84829e-006
